Game Name;Release Name;Package Name;Version Code;Last Updated;Size (MB);Downloads;Rating;Rating Count
Dumb Ways Free For All;Dumb Ways Free For All v902+1.2.1 -VRP v76;com.playside.dumbways_free_for_all;902;2025-05-16 13:38 UTC;708;55.76;0;0
Dump Truck Safety and Operation;Dump Truck Safety and Operation v21+1.0 -VRP;com.holopundits.DumpTruckSafetyandOperation;21;2025-12-01 22:36 UTC;313;33.82;0;0
Dungeon Rage;Dungeon Rage v200003+1.0.2 -VRP v76;com.PlutoVRStudio.DungeonRage;200003;2025-05-16 13:38 UTC;831;09.28;0;0
Dungeon Train;Dungeon Train v1+0.22.10 -VRP v76;com.BrenanHatton.DungeonTrain;1;2025-05-16 13:38 UTC;256;24.15;0;0
Dungeons Of Eternity;Dungeons Of Eternity v3849+1.2 -VRP;com.othergate.doe;3849;2026-01-28 10:29 UTC;3581;94.71;0;0
DvG- Conquering Giants;DvG- Conquering Giants v39+1.3.4 -VRP v76;com.Immersive.DvGQ;39;2025-05-08 16:39 UTC;1074;38.11;0;0
DVR Simulator;DVR Simulator v145+1.1.0 -VRP v76;net.demonixis.dvrsimulator;145;2025-05-16 13:20 UTC;689;48.95;0;0
DYSCHRONIA- Chronos Alternate;DYSCHRONIA- Chronos Alternate v306+3.0.67 -VRP v76;com.MyDearest.DyschroniaCA;306;2025-08-09 10:07 UTC;8179;59.30;0;0
Echo Wars - Episode 1;Echo Wars - Episode 1 v20+1.0.15 -VRP;com.IvanovichGames.EchoWarsEp1;20;2025-10-26 22:29 UTC;1553;31.38;0;0
Echoes Of The Arcade;Echoes Of The Arcade v120+1.3.9.6 -VRP;eu.PremiumVR.EchoesOfTheArcade;120;2026-03-14 14:43 UTC;686;93.88;0;0
EDMUND PUZZLE AND THE MYSTERY OF THE SACRED RELICS;EDMUND PUZZLE AND THE MYSTERY OF THE SACRED RELICS v11+2.9 -VRP v76;com.TranscenderStudios.EdmundPuzzle;11;2025-05-18 09:34 UTC;2187;32.64;0;0
Effex;Effex v10+1.0.2 -VRP v76;com.Xocus.Effex;10;2025-05-18 09:34 UTC;234;18.64;0;0
Electrician Simulator VR;Electrician Simulator VR v6512+v1.7.2 -VRP R2;com.TakeITStudio.ElectricianVR;6512;2026-03-14 20:22 UTC;3417;90.41;0;0
Electronauts;Electronauts v175667+175667 -VRP;com.survios.Electronauts;175667;2026-03-13 17:07 UTC;1300;75.39;0;0
Elemental Smash;Elemental Smash v1+0.1 -VRP v76;com.spatialos.elementalrush;1;2025-05-18 09:34 UTC;299;51.88;0;0
Eleven Pickleball;Eleven Pickleball v194648288+1.202.1_2026.3.2.20.58.8.715 -VRP;al.quest.pickleball.forfunlabs;194648288;2026-03-03 19:55 UTC;1060;92.24;0;0
Eleven Table Tennis;Eleven Table Tennis v192433337+0.399.15_2026.2.5.5.42.17.366 -VRP;quest.eleven.forfunlabs;192433337;2026-02-13 13:28 UTC;702;98.97;0;0
ElifBe VR - Learn reading Qur'an;ElifBe VR - Learn reading Qur'an v6+1.0 -VRP;com.ForumColoniaEV.ElifBeVR;6;2025-10-07 19:30 UTC;246;24.61;0;0
Elsewhere Electric;Elsewhere Electric v10153+1.10153 -VRP;com.StitchMedia.ElsewhereElectric_PHONE;10153;2025-10-31 21:46 UTC;1347;58.16;0;0
Elven Arrows Mixed Reality Bow Arrow;Elven Arrows Mixed Reality Bow Arrow v19+1.0 -VRP;com.TwoSync.ElvenArrows;19;2025-12-05 16:35 UTC;602;50.06;0;0
Elven Arrows- Mixed Reality Bow & Arrow;Elven Arrows- Mixed Reality Bow & Arrow v20+1.0 -VRP;com.TwoSync.ElvenArrows;20;2025-12-17 21:38 UTC;602;50.40;0;0
Elven Assassin;Elven Assassin v265+1.8.3d_OculusQuest -VRP;com.WenklyStudio.ElvenAssassin;265;2025-10-26 22:16 UTC;3402;78.59;0;0
Elysium Trials;Elysium Trials v107+1.2 -VRP;com.DefaultCompany.BEFullOptimized;107;2026-01-23 12:35 UTC;3655;34.46;0;0
Ember Souls;Ember Souls v158+1.3.1 -VRP;com.VirtualAge.EmberSouls;158;2025-11-20 20:54 UTC;4319;75.58;0;0
Encircled;Encircled v68+1.3.0 -VRP v76;com.CoreStrandLLC.Encircled;68;2025-05-18 09:34 UTC;1104;15.71;0;0
End of Night;End of Night v4+0.1.3 -VRP v76;com.Makropol.EndOfNight;4;2025-05-17 07:03 UTC;2707;12.67;0;0
End Space;End Space v26+1.0.6.1 -VRP;com.endspace.quest;26;2025-12-03 19:38 UTC;619;60.14;0;0
Endless Climber;Endless Climber v522+3.0 -VRP;com.mgwd.EndlessClimber;522;2026-01-10 10:21 UTC;1018;38.15;0;0
Endless Overtake;Endless Overtake v126+v1.26 -VRP v76;com.basitgames.endlessovertake;126;2025-08-18 08:48 UTC;1011;48.84;0;0
Endless Wonder;Endless Wonder v210+1.0 -VRP;com.GentlemenStudio.EW;210;2026-03-16 21:13 UTC;6006;93.84;0;0
Endoparasitic;Endoparasitic v4+1.3 -VRP v76;org.godotengine.endoparasitic_vr;4;2025-05-18 09:34 UTC;164;63.48;0;0
Energysaber Masta VR;Energysaber Masta VR v41+1.17 -VRP v76;com.dreamteammobile.LightsaberMastaVR;41;2025-05-18 09:34 UTC;236;10.00;0;0
Enterprise Forklift OSHA Training Simulator;Enterprise Forklift OSHA Training Simulator v112+1.0.12 -VRP v76;com.Chalkbites.ForkliftSimulatorQuest;112;2025-05-18 09:34 UTC;758;62.57;0;0
Eolia;Eolia v11152+42.0 -VRP v76;com.ROTU.Eolia;11152;2025-05-17 07:03 UTC;4251;45.49;0;0
Epic Roller Coasters;Epic Roller Coasters v6242+8.33.05 -VRP;games.b4t.epicrollercoasters.oculus;6242;2026-03-16 21:50 UTC;24325;96.84;0;0
Epic Zen Garden;Epic Zen Garden v20+1.0 -VRP;com.gistudios.epiczengarden;20;2026-03-01 11:54 UTC;275;87.98;0;0
Epiviosis;Epiviosis v4+1 -VRP v76;com.KMEntertainment.Epiviosis;4;2025-05-18 09:34 UTC;341;24.99;0;0
Epyka;Epyka v1011+1.0.3 -VRP v76;com.singularperception.Epyka;1011;2025-04-09 17:22 UTC;3308;33.43;0;0
Era of Combat- Boxing;Era of Combat- Boxing v334+00.859 -VRP v76;com.NodtechCreativeIndustries.EraofCombatBoxing;334;2025-05-18 09:34 UTC;1106;56.68;0;0
Escape from bunker;Escape from bunker v76+0.918 -VRP v76;com.DerekComp.EscapeRoom;76;2025-04-29 20:47 UTC;1786;56.07;0;0
Escape From Dungeon;Escape From Dungeon v4+1.1.5 -VRP v76;com.GoodNet.Escapeofdungeon;4;2025-05-18 09:34 UTC;2114;35.53;0;0
Escape from Galaxen;Escape from Galaxen v111+1.0.111_Premium -VRP v76;com.BilleteCohete.EscapeFromGalaxenPlus;111;2025-05-17 07:04 UTC;522;29.10;0;0
Escape From Hadrians Wall;Escape From Hadrians Wall v111+1.0 -VRP;com.JimGrayProductions.Escape;111;2026-02-05 11:35 UTC;2088;60.67;0;0
Escape from Nefertitis Tomb;Escape from Nefertitis Tomb v113+1.0 -VRP v76;com.WisEDRL.TER;113;2025-05-18 09:35 UTC;1060;38.95;0;0
Escape Jack O Maze;Escape Jack O Maze v114+1.1.4 -VRP v76;com.BENDISGames.JackOMaze;114;2025-05-18 09:34 UTC;275;15.63;0;0
Escape Legacy;Escape Legacy v37+1.35 -VRP;com.StormingTech.EscapeLegacySideQuest;37;2026-03-13 13:49 UTC;659;72.96;0;0
Escape Room;Escape Room v24+12 -VRP;com.vlura.escaperoom;24;2025-09-20 10:15 UTC;173;42.53;0;0
Escape Room - Mysteries of Egypt;Escape Room - Mysteries of Egypt v3+0.3 -VRP;com.MadCreativeSolutions.EscapeRoomMysteriesofEgypt;3;2026-03-13 17:07 UTC;244;77.56;0;0
Escape Room Exit Condition One HD;Escape Room Exit Condition One HD v210699+.999.199 -VRP;com.ExitConditions.ExitConditionOneFull;210699;2025-09-14 18:41 UTC;2447;68.73;0;0
Escape Room Online;Escape Room Online v8+1.0.0 -VRP v76;com.skonec.ero;8;2025-05-18 09:35 UTC;1188;56.71;0;0
Escape Room VR- The Silent Clue;Escape Room VR- The Silent Clue v14+14 -VRP;com.HypnoticGames.TheSilentClue;14;2025-12-30 21:15 UTC;1188;24.80;0;0
Escape Room VRThe Lost;Escape Room VRThe Lost v1+1.0 -VRP;com.HypnoticGames.TheLost;1;2026-01-19 11:06 UTC;260;59.87;0;0
Escape Room- Bank Robbery Gone Wrong;Escape Room- Bank Robbery Gone Wrong v95+1.5.0 -VRP v76;com.Vasil4N.EscapeRoomBankRobberyGoneWrong;95;2025-05-17 07:04 UTC;333;07.42;0;0
Escape Simulator;Escape Simulator v36357+36357 -VRP;com.PineStudio.EscapeSimulator;36357;2025-10-02 20:49 UTC;25814;81.86;0;0
Escape The Impossible;Escape The Impossible v2+1.1 -VRP v76;com.LemondoGames.EscapeTheImpossible;2;2025-05-18 09:43 UTC;420;12.82;0;0
Escape!;Escape! v2+1.01 -VRP;com.Robbin12392.Escape;2;2026-03-13 17:07 UTC;104;73.53;0;0
EscapeVR- The Basement;EscapeVR- The Basement v63+2.0 -VRP v76;com.FiveMindCreations.EscapeVRTheBasement;63;2025-05-18 09:35 UTC;379;47.70;0;0
EscapeVR- Trapped Above the Clouds;EscapeVR- Trapped Above the Clouds v49+2.0 -VRP v76;com.FiveMindCreations.EscapeVRTrappedAboveTheClouds;49;2025-05-18 09:35 UTC;414;47.36;0;0
Escaping Wonderland;Escaping Wonderland v1354+1.0.1.1354 -VRP v76;com.CortopiaStudios.Spectre;1354;2025-05-18 09:35 UTC;1094;69.95;0;0
Espire 1- VR Operative;Espire 1- VR Operative v2025+1.13.36 -VRP;com.DigitalLode.Espire1;2025;2026-02-12 21:07 UTC;6122;83.76;0;0
Espire 2- Stealth Operatives;Espire 2- Stealth Operatives v9187+1.7.13 -VRP;com.DigitalLode.Espire2;9187;2025-12-31 14:00 UTC;11901;74.67;0;0
Espire 2- Stealth Operatives (MR-Fix);Espire 2- Stealth Operatives (MR-Fix) v9187+1.7.13 -VRP;com.mrf.DigitalLode.Espire2;9187;2025-12-31 14:00 UTC;11901;79.92;0;0
Espire- MR Missions;Espire- MR Missions v291+1.2.53 -VRP;com.DigitalLode.EspireMR;291;2026-03-16 21:23 UTC;0;01.33;0;0
Espire- MR Missions (MR-Fix);Espire- MR Missions (MR-Fix) v291+1.2.53 -VRP;com.mrf.DigitalLode.EspireMR;291;2026-03-16 21:23 UTC;5327;96.27;0;0
Eternal Notre-Dame;Eternal Notre-Dame v15+1.8.0 -VRP;com.Emissive.NDP;15;2025-11-21 09:57 UTC;3914;58.35;0;0
Eternal Starlight;Eternal Starlight v1350+1.7.404 -VRP v76;com.wnas.eternalstarlight;1350;2025-05-18 09:35 UTC;497;32.71;0;0
Eternal Strike;Eternal Strike v3+0.3 -VRP v76;com.TotosGames.EternalStrike;3;2025-05-18 09:35 UTC;83;05.78;0;0
Euphoria Beats - Feel the Beat;Euphoria Beats - Feel the Beat v9+0.0.9 -VRP v76;com.biswagames.euphoriabeats;9;2025-05-18 09:35 UTC;393;24.04;0;0
Everdream Valley VR;Everdream Valley VR v116+1.0.17772.228 -VRP;com.ovidworks.EVRDreamValley;116;2026-03-12 23:15 UTC;1352;90.26;0;0
EVERSLAUGHT Invasion;EVERSLAUGHT Invasion v374+2.0.3 -VRP v76;com.MobXGames.EVERSLAUGHT.Invasion;374;2025-05-17 07:16 UTC;3093;44.20;0;0
Everyday Inclusion;Everyday Inclusion v20102+2.1.2 -VRP v76;com.equalreality.everydayinclusion;20102;2025-05-18 09:35 UTC;266;01.79;0;0
Everything Beautiful;Everything Beautiful v12+1.10 -VRP v76;com.Oh3Soft.EverythingBeautiful;12;2025-05-18 09:35 UTC;245;25.22;0;0
Evryway Visualiser;Evryway Visualiser v2002+2.0.2 -VRP;com.evryway.visualiser.oal;2002;2026-01-17 14:26 UTC;88;45.30;0;0
Exer Gale;Exer Gale v8031+v0.8.31 -VRP;com.chark.exergale;8031;2026-03-14 14:43 UTC;622;89.08;0;0
Exercise Your Demons!;Exercise Your Demons! v111+1.1.2 -VRP v76;com.Vyersoft.ExerciseYourDemons;111;2025-05-18 09:35 UTC;703;30.85;0;0
Exit Code- Immersive Escape Rooms;Exit Code- Immersive Escape Rooms v91+1.1.4 -VRP;com.Dijla.ExitCode;91;2026-01-16 21:50 UTC;304;61.66;0;0
Exit Condition One Escape Room;Exit Condition One Escape Room v210704+.999.204 -VRP;com.ExitConditions.ExitConditionOneFull;210704;2026-03-06 11:43 UTC;2467;85.24;0;0
EXOcars;EXOcars v142+1.4.2 -VRP;com.joyway.exocars;142;2025-12-03 09:37 UTC;11542;83.95;0;0
Exorcism Agency;Exorcism Agency v88+1.8.6 -VRP;com.atombits.exorcismagencyrelease;88;2026-02-15 23:29 UTC;1826;81.59;0;0
Expansion;Expansion v858+1.4.858.4777 -VRP;com.PlazmaStudio.expansionprototype;858;2025-12-08 09:23 UTC;1866;17.84;0;0
Exploding Kittens VR;Exploding Kittens VR v25779+1.4.25779 -VRP v76;com.s3d.ExplodingKittensVR.TestRelease;25779;2025-05-18 09:35 UTC;1004;62.80;0;0
eXRcise;eXRcise v2046+2.0.4 -VRP;com.TBF.exrcise_user;2046;2025-10-18 10:26 UTC;1170;42.91;0;0
ExrcsBike;ExrcsBike v16+16 -VRP;com.MmlnStudio.ExrcsBike;16;2026-02-23 10:00 UTC;170;65.77;0;0
ExrcsBike;ExrcsBike v9+9.0 -VRP;com.MmlnStudio.ExrcsBikeQuest;9;2026-03-04 12:04 UTC;160;82.24;0;0
ExtractoR;ExtractoR v18+1.0.8 -VRP v76;com.cybermagicstudio.extractor;18;2025-07-25 13:02 UTC;1603;00.99;0;0
Extreme Escape;Extreme Escape v15+1.0 -VRP v76;com.immersiongames.EscapeRoom;15;2025-05-18 09:36 UTC;427;51.35;0;0
exVRience Golf Club;exVRience Golf Club v193+1 -VRP v76;com.exvrience.exvriencegolfclubq;193;2025-05-17 07:05 UTC;1531;60.18;0;0
Eyeliens & Heroes;Eyeliens & Heroes v413+1.1 -VRP v76;com.floaty.eyeliensheroes;413;2025-05-18 09:36 UTC;1039;15.90;0;0
Face Your Fears;Face Your Fears v536957+1.0.536957 -GEAB;gg.trs.fears;536957;2025-10-15 16:41 UTC;761;77.48;0;0
Face Your Fears 2;Face Your Fears 2 v487009+1.0.487009 -VRP;gg.trs.fyf2;487009;2026-03-12 10:04 UTC;2263;81.93;0;0
Fail Factory!;Fail Factory! v57+1.0 -VRP;com.Armature.FailFactory;57;2026-03-13 17:08 UTC;589;73.49;0;0
Fake or Not;Fake or Not v1+0.3 -VRP v76;com.YocatGames.FakeorNot;1;2025-05-18 17:41 UTC;92;47.93;0;0
Falcon Age;Falcon Age v31+1.01 -VRP v76;com.OuterloopGames.FalconAge;31;2025-05-18 17:41 UTC;1224;29.71;0;0
Fantastic Racing;Fantastic Racing v2+2 -VRP v76;com.FlyingShrimpsGames.ToyRacing;2;2025-08-19 09:20 UTC;288;33.70;0;0
Fantasy Hunter;Fantasy Hunter v1+1.0 -VRP v76;com.revolt.studios.fantasy.hunter;1;2025-05-18 17:41 UTC;158;25.49;0;0
Fantasy Puzzle;Fantasy Puzzle v170+0.1 -VRP v76;com.BeetleStudio.FantasyPuzzle;170;2025-05-18 17:41 UTC;622;00.49;0;0
Fantasy War;Fantasy War v7+0.0.5 -VRP;com.CDSHT.FantasyWar;7;2025-12-28 23:18 UTC;224;24.23;0;0
Faradays Magnets;Faradays Magnets v28+0.54 -VRP v76;com.sciencevr.faraday;28;2025-05-18 17:41 UTC;199;04.87;0;0
Farcaster;Farcaster v1014+1.1 -VRP;com.Int10hStudio.Farcaster;1014;2025-11-12 20:48 UTC;1167;51.39;0;0
Farming Simulator VR;Farming Simulator VR v209466+0.9466 -VRP v76;com.GIANTSSoftware.FarmingSimulatorVR;209466;2025-05-17 17:29 UTC;2313;84.52;0;0
Farming Tractor;Farming Tractor v18+1.8 -VRP;com.game.vr.tractor.farming;18;2026-01-19 11:06 UTC;911;62.42;0;0
Fashion Store Simulator;Fashion Store Simulator v2+1.1 -VRP;com.MagicProStudio.FashionStoreSimulator;2;2026-01-14 20:40 UTC;344;55.27;0;0
Fast Formula;Fast Formula v1+1.0 -VRP v76;com.FastFormula.FastFormula;1;2025-05-18 17:41 UTC;382;58.92;0;0
FastHands;FastHands v76+0.76 -VRP;com.X82Hub.FastHands;76;2025-08-29 21:47 UTC;200;31.65;0;0
Fear Dead House;Fear Dead House v12+1.01 -VRP v76;com.quest.tgs.vrghost;12;2025-05-18 17:41 UTC;93;08.71;0;0
Fear Within;Fear Within v2+2.0 -VRP;com.SAAPDigital.FearWithin;2;2026-03-13 17:08 UTC;1658;78.85;0;0
Fenrir;Fenrir v14+0.0.14 -VRP v76;com.mpg.arpg;14;2025-05-18 17:41 UTC;2563;17.80;0;0
Ferris Wheel;Ferris Wheel v1+0.1 -VRP v76;com.LittleZara.FerrisWheel;1;2025-05-18 17:41 UTC;233;09.24;0;0
Fetal Heart VR;Fetal Heart VR v15+2.04 -VRP v76;com.MWUSoftware.FetalHeartVR2021;15;2025-05-18 17:41 UTC;163;03.77;0;0
Fight Fit VR;Fight Fit VR v158+2.0.5 -VRP;com.Mus.com.Super.Beats.VR;158;2026-02-14 13:56 UTC;358;82.39;0;0
Fight The Plank - Between the Towers;Fight The Plank - Between the Towers v3+1.3 -VRP;com.RealVR.FightThePlankBetweentheTowers;3;2026-02-03 14:00 UTC;242;55.91;0;0
Fight The Plank - Between the Towers;Fight The Plank - Between the Towers v12+1.2 -VRP;com.VRtravelX.FightThePlankBetweentheTowers;12;2026-02-05 11:35 UTC;377;79.19;0;0
Fighting Clans;Fighting Clans v1+0.3.7 -VRP v76;com.xocus.fightingclans;1;2025-05-18 17:41 UTC;577;52.95;0;0
Figmin XR - Mixed Reality;Figmin XR - Mixed Reality v257+1.43.2.14 -VRP;com.overlay.figmin.prod;257;2026-03-14 12:16 UTC;157;94.98;0;0
FigureOut VR;FigureOut VR v1+1.0 -VRP v76;com.figureout.questvr;1;2025-05-18 17:41 UTC;48;19.06;0;0
Filthy Hands VR;Filthy Hands VR v130+0.0.1 -VRP v76;com.GlobissInteractiveLLC.FilthyHands;130;2025-05-18 17:41 UTC;1091;53.71;0;0
Final Fury;Final Fury v80015+0.9.32.(230801)s -VRP;com.KlugeInteractive.FinalFury;80015;2025-11-17 11:51 UTC;1259;35.72;0;0
Final Overs - VR Cricket;Final Overs - VR Cricket v305+2.10 -VRP;com.Mixeal.TheFinalOvers;305;2026-03-12 07:49 UTC;1176;91.97;0;0
Final Soccer;Final Soccer v29+2 -VRP v76;com.ivanovichgames.finalkickVR;29;2025-05-18 17:41 UTC;339;64.21;0;0
Final Space VR - The Rescue;Final Space VR - The Rescue v17+1.0 -VRP v76;com.grab.FinalSpaceVR;17;2025-05-18 17:41 UTC;3704;49.75;0;0
Find N Seek;Find N Seek v3+0.3 -VRP v76;com.find.seek.tulip;3;2025-05-18 17:41 UTC;554;02.09;0;0
Finger Gun;Finger Gun v4+1.1.2 -VRP;com.LatencyVoid.FingerGunVR;4;2026-01-30 16:53 UTC;245;55.72;0;0
Finger Soccer VR;Finger Soccer VR v54+1.6.1 -VRP v76;com.MarcoCarloni.SubbuteoVR;54;2025-05-18 17:42 UTC;234;21.07;0;0
FingFing;FingFing v25+1.0.5 -VRP v76;com.AroundEffect.FingFing;25;2025-05-18 17:42 UTC;439;00.38;0;0
Fire Extinguisher Simulator;Fire Extinguisher Simulator v2+1.0.1 -VRP v76;com.ChalkBites.FireExtinguisherQuest;2;2025-05-18 17:42 UTC;352;28.00;0;0
Fire Extinguisher Training;Fire Extinguisher Training v13+1.1.0-alpha.19+c8ca56b -VRP v76;com.saritasa.vrfireextinguisher8;13;2025-05-18 17:42 UTC;81;25.52;0;0
Firedrake Crypts Of The Golem King;Firedrake Crypts Of The Golem King v18+18 -VRP v76;com.huesgfx.cogkq;18;2025-05-18 17:42 UTC;988;02.70;0;0
fireworks;fireworks v26+2.1 -VRP;com.LingJieQiLv.YanHua;26;2026-01-01 20:58 UTC;220;44.12;0;0
FireZone;FireZone v51+.51 -VRP v76;com.SoaringRocStudio.FireZoneVR;51;2025-05-18 17:42 UTC;719;43.74;0;0
First Person Tennis - The Real Tennis Simulator;First Person Tennis - The Real Tennis Simulator v421+5.1.3 -VRP v76;com.mikorigames.firstpersontennis;421;2025-06-30 19:02 UTC;757;87.68;0;0
Fit;Fit v20+10 -VRP;com.vlura.fit;20;2025-09-16 08:23 UTC;180;62.31;0;0
Fit Fight XR- Squat Strike;Fit Fight XR- Squat Strike v1900010+0.19.10 -VRP v76;com.squathero.squathero;1900010;2025-07-10 17:11 UTC;0;19.97;0;0
Fit Fight XR- Squat Strike (MR-Fix);Fit Fight XR- Squat Strike (MR-Fix) v1900010+0.19.10 -VRP v76;com.mrf.squathero.squathero;1900010;2025-07-10 17:11 UTC;692;67.86;0;0
FitMotion;FitMotion v2+0.1 -VRP v76;com.Cythero.FitMotion;2;2025-05-18 17:42 UTC;133;33.66;0;0
Fitness Fables;Fitness Fables v1757+1.0.1757 -VRP v76;com.immersiongames.fitnessfables;1757;2025-05-18 17:42 UTC;4180;79.42;0;0
Fitness One XR Evolved;Fitness One XR Evolved v650+0.6.50 -VRP v76;com.verseus.fitnessone;650;2025-07-06 16:39 UTC;1480;85.85;0;0
FitnessBird;FitnessBird v39+1.0 -VRP v76;com.FitnessBird.FitnessBird;39;2025-05-18 17:42 UTC;120;09.01;0;0
Fitris VR (Q3 Only);Fitris VR (Q3 Only) v229+0.9 -VRP v76;com.funlifejapan.fitrisvr;229;2025-07-30 21:57 UTC;438;43.21;0;0
Five Nights at Freddys - The Virtual Nightmare;Five Nights at Freddys - The Virtual Nightmare v2+2 -VRP v76;com.owlstudiogetme.FreddyVR;2;2025-05-18 20:23 UTC;488;82.27;0;0
Five Nights at Freddys- Help Wanted;Five Nights at Freddys- Help Wanted v219+1.0.6 -VRP v76;com.SteelWoolGames.fnafhw;219;2025-05-18 17:42 UTC;1830;97.95;0;0
Five Nights at Freddys- Help Wanted 2;Five Nights at Freddys- Help Wanted 2 v174616140+1.174616.140 -VRP v76;com.SteelWool.HelpWanted2;174616140;2025-05-18 20:23 UTC;9390;96.81;0;0
Five Nights- No Escape;Five Nights- No Escape v208+2.08 -VRP;com.vr.puzzle.horror.survival.escape;208;2026-02-01 22:08 UTC;502;78.55;0;0
Fix-it Ralph VR;Fix-it Ralph VR v2+2 -VRP v76;com.OwlStudioGames.FixitRalph;2;2025-05-18 17:43 UTC;364;49.52;0;0
Fixer Undercover;Fixer Undercover v80+0.2.80 -VRP;com.CreativityAR.FixerUndercover;80;2026-03-07 15:07 UTC;7229;94.90;0;0
Flappy Flappy VR;Flappy Flappy VR v3+1.0 -VRP v76;com.FlappyFlappyVR.www.VRmoo.cn;3;2025-05-18 17:43 UTC;115;24.53;0;0
Flare Frenzy 2;Flare Frenzy 2 v99+REL-1.1.0-99 -VRP v76;com.WideGameStudio.FlareFrenzy2;99;2025-05-18 17:43 UTC;374;14.42;0;0
Flight 74;Flight 74 v769+3.0.124 -VRP v76;com.FlightSystemsLLC.Flight74;769;2025-05-18 17:43 UTC;1716;73.94;0;0
Flight Unlimited;Flight Unlimited v78+1 -VRP;com.tassystems.flightunlimitedvr;78;2026-03-15 15:11 UTC;1385;94.79;0;0
Floating World;Floating World v45+1.1.6 -VRP v76;com.Miyagames.FW;45;2025-05-18 17:43 UTC;1014;12.70;0;0
Flock of the Low God;Flock of the Low God v155+1.5.1 -VRP v76;com.TRC.LastShiftVR;155;2025-05-18 17:43 UTC;1688;21.42;0;0
Floor Plan 2;Floor Plan 2 v252+2.0.1.1388 -VRP v76;com.turbobutton.fp2;252;2025-05-18 17:43 UTC;1846;80.41;0;0
Floor Plan Remastered;Floor Plan Remastered v55+1.0.3634 -VRP v76;com.turbobutton.floorplanremaster;55;2025-05-18 17:43 UTC;601;73.45;0;0
Flow Weaver;Flow Weaver v55+2.3 -VRP;ca.StitchMedia.FlowWeaver;55;2025-10-25 20:27 UTC;661;27.88;0;0
Flowborne - Breathing Meditation;Flowborne - Breathing Meditation v132+0.91 -VRP v76;com.br.flowborne;132;2025-05-18 17:44 UTC;249;15.67;0;0
Flowborne Spirit;Flowborne Spirit v48+1.1 -VRP;io.infinityspeaks.flowbornespirit;48;2025-12-14 23:02 UTC;578;18.49;0;0
FluentXR;FluentXR v250+0.250 -VRP v76;com.ZenFri.FluentXR;250;2025-05-18 17:44 UTC;191;23.35;0;0
Fly Forever - Flight Simulator;Fly Forever - Flight Simulator v8+1.03 -VRP v76;com.OGDGames.FlyForeverFlightSimulator;8;2025-05-18 17:44 UTC;158;65.42;0;0
FLY XR;FLY XR v1+0.01b -VRP;com.PlayHop.FlyXR;1;2024-07-15 20:27 UTC;146;33.32;0;0
Fly XR;Fly XR v46+0.4 -VRP v76;com.SparkMX.FlyXR;46;2025-05-18 17:44 UTC;146;26.55;0;0
flybye;flybye v3+1.2 -VRP v76;com.ElectricityStudios.flybye;3;2025-05-19 16:42 UTC;55;01.64;0;0
FlyMe;FlyMe v37+1.42 -VRP;com.ZenChang.Flyme;37;2026-01-05 11:15 UTC;430;32.07;0;0
FlyVRX - Fighter Jet Air Combat;FlyVRX - Fighter Jet Air Combat v33+1.0.32 -VRP;com.skippy.flyvrx.fighter.jet.quest;33;2026-01-30 22:46 UTC;599;82.96;0;0
FlyVRX - Flight Trainer;FlyVRX - Flight Trainer v9+1.0.8 -VRP;com.skippy.flight.trainer.cessna.cockpit.vr.quest;9;2026-01-01 16:15 UTC;545;63.75;0;0
FlyVRX - Military Gunship Helicopter War;FlyVRX - Military Gunship Helicopter War v8+1.0.8 -VRP v76;com.skippy.flyvrx.heli.attack;8;2025-05-18 17:44 UTC;447;54.43;0;0
FlyVRX - SciFi Mars Battle;FlyVRX - SciFi Mars Battle v5+1.0.4 -VRP v76;com.skippy.flyvrx.quest.scifi.jet;5;2025-05-18 17:44 UTC;222;36.36;0;0
Food Flinger;Food Flinger v1+1.0 -VRP v76;com.DashingCape.FoodFlinger;1;2025-05-18 17:44 UTC;59;09.85;0;0
Food Ninja Shop Simulator;Food Ninja Shop Simulator v7+0.1.5 -VRP;com.iz.food.ninja.shop.simulator;7;2026-03-02 20:10 UTC;94;83.64;0;0
Football;Football v113+2.13 -VRP;com.artisoft.football;113;2025-11-24 11:43 UTC;472;48.61;0;0
Football Unleashed;Football Unleashed v113+2.13 -VRP;com.artisoft.elevengoals;113;2025-12-09 17:02 UTC;472;31.84;0;0
Forest Farm;Forest Farm v73+73 -VRP v76;com.TonicGames.ForestFarm;73;2025-05-18 17:44 UTC;459;30.13;0;0
ForeVR Bowl;ForeVR Bowl v798+2.1.798 -VRP;com.forevr.bowling;798;2025-12-22 07:36 UTC;2995;78.97;0;0
ForeVR Darts;ForeVR Darts v1221+2.1.1221 -VRP v76;com.forevr.darts;1221;2025-05-18 17:44 UTC;1453;60.94;0;0
ForeVR Pool;ForeVR Pool v941+2.0.941 -VRP v76;com.forevr.pool;941;2025-05-18 17:44 UTC;1664;83.68;0;0
Fork Lifter Simulator;Fork Lifter Simulator v3+1.2 -VRP v76;com.tulip.forklifter;3;2025-05-18 17:44 UTC;184;50.02;0;0
ForkLift Simulator;ForkLift Simulator v1+0.1.0 -VRP v76;com.UnityTechnologies.com.unity.template.ForkLiftTheGame;1;2025-05-18 20:23 UTC;85;27.84;0;0
FormulaX;FormulaX v147+1.0.1 -VRP;com.Nordis.FormulaX;147;2025-12-14 23:02 UTC;1581;85.89;0;0
